relation_id	relation_name	gene_words	hpoterm_words	words	sentences_before	sentences_after	expectation
RELATION_GENEHPOTERM_journal.pone.0085373.pdf_287_287_8_8_17_17	DLGAP2/HP:0100753|Schizophrenia	{8}	{17}	{Taken,together,",",these,studies,suggest,that,the,DLGAP2,gene,is,likely,a,common,susceptible,gene,between,schizophrenia,and,autism,.}	{"Marshall et al. also found a genomic DNA duplication intersected the DLGAP2 gene in a patient with autism [ 26 ] , and Ozgen et al. reported a classical inv dup del ( 8 ) chromosome that also included the DLGAP2 gene in a female patient with autism [ 27 ] .","In that study , we detected several common and rare genetic variants of the DLGAP2 gene associated with autism [ 28 ] ."}	{"Notably in the present study , we identiﬁed several patient-only variants with enhanced promoter activity , suggesting increased DLGAP2 gene expression may contribute to the pathogenesis of schizophrenia .","The DLGAP2-encoded SAPAP2 speciﬁcally interacts with PSD-95 / SAP90 and its related proteins through the guanylate kinase domain ."}	0.328
RELATION_GENEHPOTERM_SUP_F_G_journal.pgen.1003868.pdf_517_517_1_1_21_21_UNSUP	S3/HP:0002090|Pneumonia	{1}	{21}	{Table,S3,Signiﬁcant,differences,in,expression,patterns,between,S.,pneumoniae,4038,and,4039,detected,using,a,microarray,based,on,the,S.,pneumoniae,TIGR4,and,R6,genomes,.}	{"Table S2 Polymorphisms distinguishing S. pneumoniae 99-4038 and 99-4039 .","( DOCX )"}	{"Statistical analysis was performed using limma .","The displayed / 3 value is adjusted to reﬂect correction for multiple testing using the Benjamini-Hochberg method ."}	0
RELATION_GENEHPOTERM_SUP_F_H_journal.pone.0062833.pdf_17_17_4_4_13_14_UNSUP	ACE2/diabetic nephropathy	{4}	{13,14}	{In,conclusion,",",urinary,ACE2,could,be,used,as,a,sensitive,biomarker,of,diabetic,nephropathy,and,for,monitoring,the,effectiveness,of,renoprotective,medication,.}	{"Therefore , it is tempting to speculate that renoprotection of rosiglitazone could be partially mediated via downregulation of renal ADAM17 and ACE2 shedding .","In addition , there was a positive correlation between blood glucose , urinary albumin , plasma glucagon , and triglyceride levels with urinary ACE2 excretion ."}	{"Citation : Chodavarapu H , Grobe N , Somineni HK , Salem ESB , Madhu M , et al. ( 2013 ) Rosiglitazone Treatment of Type 2 Diabetic db/db Mice Attenuates Urinary Albumin and Angiotensin Converting Enzyme 2 Excretion .","PLoS ONE 8 ( 4 ) : e62833 ."}	0
RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0011472.pdf_609_609_15_15_30_31_UNSUP	TG/HP:0001138|Optic neuropathy	{15}	{30,31}	{VVallace,DC,",",Singh,G,",",Lott,l,"\\\\",IT,",",Hodge,JA,",",Schurr,TG,",",et,al.,(,1988,),Mitochondrial,DNA,mutation,associated,with,Leber,’s,hereditary,optic,neuropathy,.}	{"Ludtke H , Kriegbaum C , Leo-Kottler B , VVilhelm H ( 1999 ) Pupillary light reﬂexes in patients with Leber ’s hereditary optic neuropathy .","Graefes Arch Clin Exp Ophthalmol 237 : 207411 ."}	{"Science 242 : 1427430 .","Carelli V , Ross ."}	0.014
RELATION_GENEHPOTERM_journal.pone.0041021.pdf_400_400_7_7_30_31	HD/HP:0001370|Rheumatoid arthritis	{7}	{30,31}	{Freimanis,G,",",Hooley,P,",",Ejtehadi,HD,",",Ali,HA,",",Veitch,A,",",et,al.,(,2010,),A,role,for,human,endogenous,retrovirus-K,(,HNIL-2,),in,rheumatoid,arthritis,:,investigating,mechanisms,of,pathogenesis,.}	{"J Neuroimmune Pharmacol 5 : 326 — 335 .","doi :10.1007 / sl1481 ~ 010-9214 — y. ."}	{"Clin Exp Immunol 160 : 340 — 347 .","doi :10.1111 / j. 1365 ~ 2249.2010.04110 ."}	0
RELATION_GENEHPOTERM_SUP_MAP_journal.pgen.1002312.pdf_62_62_19_19_34_35_UNSUP	VHL/HP:0000107|Renal cyst	{19}	{34,35}	{Germline,sequence,alterations,of,the,VHL,gene,were,first,identiﬁed,and,have,been,observed,in,almost,all,families,with,VHL,disease,",",a,hereditary,cancer,syndrome,in,which,affected,individuals,are,at,risk,for,renal,cysts,and,clear,cell,RCC,(,ccRCC,),[,1,],.}	{"fruits has been inversely associated with renal cancer , whereas intake of red meat and milk products have been associated with increased RCC risk , although not consistently [ 5 ] .","Common genetic variation has also been shown to modify RCC risk [ 5 ] ."}	{"In sporadic ccRCC , alterations in the VHL gene have been reported in up to 91 % of case tumors [ 6 ] .","The VHL gene plays a role in tissue-speciﬁc responses to oxygen concentration and delivery ."}	0.976
RELATION_GENEHPOTERM_journal.pone.0071003.pdf_296_296_16_16_35_35	AA/HP:0000518|Cataract	{16}	{35}	{Nlasoodi,TA,",",Shammari,SA,",",Al-Nluammar,IVIN,",",Almuhrad,Tl,"\\\\",’,I,",",Alhamdan,AA,(,2012,),Screening,and,structural,evaluation,of,deleterious,Non-Synonymous,SNPs,of,ePHA2,gene,involved,in,susceptibility,to,cataract,formation,.}	{"Hum Nlol Genet 6 : 47451 .","23 ."}	{"Bioinformation 8 : 5624567 ."}	0.3
RELATION_GENEHPOTERM_journal.pone.0019049.pdf_657_657_28_28_39_39	p38/HP:0003006|Neuroblastoma	{28}	{39}	{Osone,S,",",Hosoi,H,",",Kuwahara,Y,",",l,"\\\\",’,Iatsumoto,Y,",",Lehara,T,",",et,al.,(,2004,),Fenretinide,induces,sustained-activation,ofJNK,/,p38,NIAPK,and,apoptosis,in,a,reactive,oxygen,species-dependent,manner,in,neuroblastoma,cells,.}	{"Kim KK , Lange TS , Singh RK , Brard L ( 2010 ) Lipophilic aroylhydrazone chelator HNTIVIB and its multiple effects in ovarian cancer cells .","Bl \\\\ ’ IC Cancer 10 : 72 ."}	{"IntJ Cancer 112 : 2194224 .","Pearson G , Robinson F , Beers GT , Xu BE , Karandikar l \\\\ ’ I , et al. ( 2001 ) Nlitogen-activated protein ( IVIAP ) kinase pathways : regulation and physio1ogica ."}	0.744
RELATION_GENEHPOTERM_journal.pone.0047312.pdf_473_473_14_14_6_6	GRM1/HP:0002861|Melanoma	{14}	{6}	{In,addition,",",in,the,UACC930,melanoma,cell,line,",",where,the,expression,of,GRM1,protein,is,not,detectable,[,24,],",",the,induction,of,Smad2,and,Smad3,linker,phosphorylation,in,the,presence,of,riluzole,is,comparable,to,that,of,the,other,melanoma,cell,lines,that,express,GRM1,(,Figures,3A,and,3B,),.}	{"independently of the GRM1 expression level , indicating that the riluzole effect was not directly related to the level of GRM1 expression in these cell lines .","( Figure 5B ) ."}	{"These results suggest that riluzole-induced Smad linker phosphorylation in melanoma cells is not directly related to GRM1 expression .","Riluzole Upregulates the Expression of INHBB and PLAU The positive effect of riluzole on Smad2 and Smad3 linker phosphorylation ( Figure 6A ) prompted us to investigate the potential action of Riluzole on the expression of TGFB target genes ."}	0.95
RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0088687.pdf_48_48_12_12_15_15_UNSUP	CAD/HP:0000726|Dementia	{12}	{15}	{"\\\\",/,Ve,hypothesized,that,using,such,information,in,the,development,of,CAD,systems,for,dementia,will,improve,their,accuracy,since,neuropsychological,testing,is,of,great,importance,for,identifying,the,cognitive,proﬁles,characteristic,of,a,diagnosis,[,22,],and,",",in,fact,",",it,has,been,classically,used,to,diagnose,the,dementia,.}	{"p | osone.org 1 February 2014 | Volume 9 | Issue 2 | e88687","Recently , some studies that combine data from different image modalities , even that include biological measures such as cerebrospinal ﬂuid ( CSF ) assays [ 21 ] have been presented , but the use of neuropsychological scores along the imaging data have not yet been fully explored ."}	{"In addition , neuropsychological tests are relatively inexpensive and totally innocuous for the patients , compared to nuclear medicine imaging .","In order to Validate this hypothesis , we evaluated the accuracy of several CAD systems for AD ."}	0.002
RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0000809.pdf_294_294_10_10_24_24_UNSUP	RP/HP:0100753|Schizophrenia	{10}	{24}	{Grayson,DR,",",Jia,X,",",Chen,Y,",",Sharma,RP,",","l\\\\/Iitchell",CP,",",et,al.,(,2005,),Reelin,promoter,hypermethylation,in,schizophrenia,.}	{"Sharma RP , Grayson DR , Guidotti A , Costa E ( 2005 ) Chromatin , DNA methylation and neuron gene regulation — the purpose of the package .","J Psychiatry Neurosci 30 : 257 — 263 ."}	{"Proc Natl Acad Sci U S A 102 : 934143346 .","Abdolmaleky HlVI , Cheng KH , Faraone SV , VVi1cox l \\\\ ’ I , Glatt S ] , et al. ( 2006 ) Hypomethylation of lVIB-COl \\\\ ’ IT promoter is a major risk factor for schizophrenia and bipolar disorder ."}	0
RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0055534.pdf_243_243_34_34_19_19_UNSUP	S2/HP:0002665|Lymphoma	{34}	{19}	{The,two,false,negative,cases,observed,could,be,due,to,the,lack,of,speciﬁc,markers,for,Reed-Stenberg,and,anaplastic,lymphoma,cells,(,e.g.,CD30,),in,our,screening,panel,(,panel,1,in,Table,S2,),and,the,relatively,low,frequency,and,/,or,viability,of,these,cells,in,single,cell,suspensions,.}	{gOO2,"Of note , none of the samples classiﬁed as reactive / inﬂammatory by cytological/histopatological criteria was misdiagnosed as cancer by MF C. In turn , all tumor specimens but two rather uncommon lymphoma samples , were identiﬁed as containing tumor by MFC ."}	{"Prospective inclusion of additional markers ( e.g. CD30 ) in the screening panel for the identiﬁcation of these cells may potentially overcome this limitation [ 53,54 ] .","In pediatric patients , MF C has been mainly applied to the study of PB and BM samples from patients suspicious of suffering from acute leukemia ."}	0
RELATION_GENEHPOTERM_SUP_F_H_journal.pone.0005509.pdf_1116_1116_14_14_12_12_UNSUP	somatostatin/characterization	{14}	{12}	{Tsalikian,E,",",Foley,TP,Jr,",",Becker,DJ,(,1984,),Characterization,of,somatostatin,specific,binding,in,plasma,cell,membranes,of,human,placenta,.}	{"de Lecea L , del Rio JA , Criado JR , Alcantara S , 1\\\\/Iorales 1 \\\\ ’ I , et al. ( 1997 ) Cortistatin is expressed in a distinct subset of cortical interneurons .","J Neurosci 17 : 5868 — 5880 ."}	{"Pediatr Res 18 : 953 — 957 .","Kalinichenko SG , Okhotin VE ( 2005 ) Unipolar brush cells — a new type of excitatory interneuron in the cerebellar cortex and cochlear nuclei of the brainstem ."}	0.016
RELATION_GENEHPOTERM_journal.pone.0048864.pdf_325_325_29_29_13_15	DES/HP:0006785|Limb-girdle muscular dystrophy	{29}	{13,14,15}	{Conclusions,In,conclusion,",",we,examined,the,phenotypes,of,two,extended,families,with,limb-girdle,muscular,dystrophy,and,used,whole,exome,sequencing,data,to,identify,the,mutations,causing,disease,",",DES,IVS3,+3,A,>,G,and,FLNC,p.,W2710X,.}	{"However , it is likely that other gaps are due to low mapping quality and will not be ﬁlled until longer reads are available .","Examining exome coverage on an individual basis is useful to determine whether high priority candidate genes were adequately screened ."}	{"While exome sequencing provides reliable , high-quality data for most exons in known muscle disease genes , gaps and low quality regions remain that must be evaluated on an individual basis .","Additionally , ﬁltering using distance to splice sites rather than disruption of canonical splice sites avoids potentially missing functional variants ."}	0.238
RELATION_GENEHPOTERM_journal.pone.0071983.pdf_631_631_7_7_20_21	CP/HP:0012125|Prostate cancer	{7}	{20,21}	{Eandi,JA,",",Yang,JC,",",Evans,CP,(,2001,),Signal,transduction-mediated,regulation,of,urokinase,gene,expression,in,human,prostate,cancer,.}	{"2005.08.005 .","PubMed : 16169542 ."}	{"Biochem Biophys Res Commun 288 : 521-527 .","doi :10.1006 / bbrc ."}	0.002
RELATION_GENEHPOTERM_SUP_F_GH_SCPDFS_397.pdf_158_158_3_3_2_2_UNSUP	S3/figure	{3}	{2}	{See,also,Figure,S3,.}	{"— 2fkb -1 _ kb +1 kb — 2ikb -1 _ kb","Unscaled g-ene body"}	{"lyses should be interpreted with caution .","However , the general trends , such as a +1 Kb difference from 5 ’ to 3 ’ along X-linked"}	0.01
RELATION_GENEHPOTERM_journal.pone.0004733.pdf_7_7_12_12_8_10	CAD/HP:0001677|Coronary artery disease	{12}	{8,9,10}	{Background,:,Atherosclerosis,is,the,primary,cause,of,coronary,artery,disease,(,CAD,),.}	{"1 Department of Internal Medicine II , University of Munich , Munich , Germany , 2 Department of Internal Medicine I , University of Munich , Munich , Germany , 3 Helmholtz » Zentrum , Munich , Germany , 4Department of Radiology , University of Munich , Munich , Germany",Abstract}	{"There is increasing recognition that lesion composition rather than size determines the acute complications of atherosclerotic disease .","Low serum adiponectin levels were reported to be associated with coronary artery disease and future incidence of acute coronary syndrome ( AC5 ) ."}	0.008
RELATION_GENEHPOTERM_journal.pone.0061684.pdf_201_201_45_45_10_11	IL-6/HP:0001370|Rheumatoid arthritis	{45}	{10,11}	{Although,it,does,not,perfectly,mimic,all,pathophysiological,processes,of,rheumatoid,arthritis,",",but,is,a,widely,used,",",welldeﬁned,and,internationally,accepted,model,with,several,similarities,in,the,mechanisms,(,T,cell,dominant,immune,response,with,increase,of,TNFoc,",",IL-1B,",",IFNy,",",IL-6,",",IL-17,levels,),and,symptoms,(,synovial,hyperplasia,",",inﬂammatory,cell,accumulation,",",cartilage,destruction,and,bone,erosion,),of,the,human,disease,.}	{Discussion,"The present study provides the ﬁrst evidence that HK-1 increases inﬂammatory pain in the chronic phase of CFA-induced arthritis ."}	{"In addition in several cases results of this model were reliable indicators of efficacy and toxicity of new therapeutics [ 35,36,37 ] .","HK-1 also plays a predominant role in the development of inﬂammatory morphological alterations and inﬂammatory cytokine production in the joint ."}	0
RELATION_GENEHPOTERM_journal.pone.0086238.pdf_296_296_38_38_0_1	PC/HP:0012125|Prostate cancer	{38}	{0,1}	{Prostate,cancer,cells,grown,on,a,fibronectin,—,coated,substrate,(,ECM,integrity,),stabilize,the,focal,adhesion,complex,and,diminish,the,targeting,ability,of,DZ,—,50,on,these,substrates,in,both,PC,—,3,parental,and,PC,—,sh,|,LK,cells,.}	{"DAPI ( blue ) is used for nuclear detection .","Silencing ILK expression leads to reduced detection of its primary upstream partner , talin and subsequent disruption of focal adhesions ( Panel B ) , relative to parental PC — 3 cells ( Panel A , composite , focal adhesions identified in yellow ) ."}	{"Magnification x100 .","doi :10.1371 / journa | ."}	0.374
RELATION_GENEHPOTERM_journal.pone.0025806.pdf_207_207_4_4_1_1	NRAS/HP:0002861|Melanoma	{4}	{1}	{In,melanoma,",",only,NRAS,mutation,and,male,gender,were,associated,with,shorter,OS,from,time,of,diagnosis,(,HR,:,2.16,",",95,%,CI,1.11,—,4.18,",",p,=,0.02,and,HR,:,2.64,",",95,%,CI,1.28,~,5.41,",",p,=,0.008,",",respectively,),.}	{"Male gender was the only factor predicting poor OS from time of metastasis ( HR : 2.79 , 95 ° / oCI 1.42 ~ 5.45 , p = 0.003 ) .","A disease-speciﬁc multivariate analysis including age , gender , RAS ( KRAS , NRAS ) mutations and BRAF mutations was performed ."}	{"Male gender was the only prognostic factor for shorter OS from time of metastasis ( HR : 2.84 , 95 % CI 1.35 — 5.97 , p = 0.006 ) .","In colorectal cancer , only KRAS mutation was identiﬁed as an independent indicator for poor OS from time of diagnosis and metastasis ( HR : 13.56 , 95 % CI 1.61 — 113.88 , p = 0.016 and HR : 5.46 , 95 % CI 1.07 — 27.89 , p = 0.04 respectively ) ."}	0.982
RELATION_GENEHPOTERM_journal.pone.0027498.pdf_16_16_15_15_35_36	KN/HP:0009830|Peripheral neuropathy	{15}	{35,36}	{Citation,:,Koutsopoulos,OS,",",Koch,C,",",Tosch,V,",",Bohm,J,",",North,KN,",",et,al.,(,2011,),Mild,Functional,Differences,of,Dynamin,2,Mutations,Associated,to,Centronuclear,Myopathy,and,Charcot-Marie-Tooth,Peripheral,Neuropathy,.}	{"Other roles of dynamin 2 including its interaction with BIN1 ( amphiphysin 2 ) , and its function in Golgi maintenance and centrosome cohesion were not signiﬁcantly altered .","Taken together , these mild functional defects are suggestive of differences between CMT and CNM disease — causing dynamin 2 mutants and suggest that a slight impairment in c | athrin — mediated pathways may accumulate over time to foster the respective human diseases ."}	{"PLoS ONE 6 ( 11 ) : e27498 .","doi :10.1371 / journa | ."}	0.032
RELATION_GENEHPOTERM_SUP_F_H_journal.pone.0025620.pdf_386_386_2_2_15_15_UNSUP	LPL/group	{2}	{15}	{Age-matched,female,LPL,+,/,+,littermates,that,did,not,undergo,BMT,served,as,control,group,.}	{"Bone marrow cells used for repopulation were extracted from the femur and tibia of male LPL ’ / ' C57BL / 6 mice and male LPL + / + C5 7BL / 6 mice ( aged 6 weeks ) .","Four hours later , 5 > < l06 bone marrow cells in 300 pl of RPMI-1640 media from either male LPL ’ / ’ or male LPL ) \\" / + mice were injected into the tail vein of all irradiated mice ."}	{"All mice were sacriﬁced and blood samples were collected for FPLC or LPL activity assay at the end of the twentieth week after BMT , followed by the removal of liver , spleen , lung , heart and skeletal muscle .","The tissues were processed for the measurement of lipid content , RNA and tissue LPL enzyme activity ."}	0.01
RELATION_GENEHPOTERM_journal.pone.0088096.pdf_157_157_3_3_13_13	ABO/HP:0002861|Melanoma	{3}	{13}	{The,association,between,ABO,blood,types,and,metastasis,in,patients,with,cutaneous,malignant,melanoma,:,Univariate,and,multivariate,logistic,regression,analyses,.}	{"Cutaneous Malignant Melanoma and ABO Blood Groups","Table 5 ."}	{"Mo M1","ABO blood type N = 37s ( % ) N = 104 ( % ) Univariate on ( 95 % cl ) P value Multivariate OR ( 95 % cl ) ‘ P value ‘"}	0.056
RELATION_GENEHPOTERM_journal.pone.0084251.pdf_16_16_50_50_27_28	CAD/HP:0001658|Myocardial infarction	{50}	{27,28}	{Coronary,artery,disease,(,CAD,),",",also,namely,ischemic,heart,disease,(,IHD,),or,coronary,heart,disease,(,CHD,),",",mainly,including,angina,and,myocardial,infarction,(,MI,),",",is,still,a,leading,cause,of,mortality,in,many,countries,with,three-fourths,of,global,deaths,due,to,CAD,in,the,low,-,and,middle-income,countries,[,1,],.}	{"Conclusion : Our meta — ana | ysis confirmed a protective effect of C242Tpo | ymorphism on CAD in Asian population and indicated that A640G polymorphism was significantly associated with decreased risk of CAD .",Introduction}	{"According to a report issued by the World Health Organization , the CAD death toll was expected to account for 13.4 % of the total population death by the year 2030 [ 2 ] .","The death caused by CAD in men and women aged 260 years , is surpassed only by human immunodeﬁciency virus / acquired immune deﬁciency syndrome in persons aged 15 to 59 years [ 3 ] ."}	0.022
RELATION_GENEHPOTERM_journal.pone.0015062.pdf_603_603_50_50_19_19	CHIP/HP:0001050|Plethora	{50}	{19}	{Although,this,and,other,modiﬁcations,induced,by,MGO,can,not,be,excluded,and,are,likely,to,account,for,the,plethora,of,noxious,effects,of,MGO,in,cells,",",our,study,provides,robust,data,that,elucidates,an,independent,molecular,mechanism,whereby,MGO,can,lead,to,proteasomal,degradation,of,HIF-lot,mediated,by,CHIP,.}	{"The reduction of VEGF expression under high glucose and in response to hypoxia was also described before [ 22,35 ] .","The authors suggested that increased levels of MGO under hyperglycemia induce HIF-lot [ 22 ] and p300 modiﬁcations [ 35 ] , which were sufficient to disrupt the interaction between HIF-loc/HIF -1 B and HIF-lot/p300 , leading to loss of HIF-l transcriptional activity and poor response to hypoxia ."}	{"It is perhaps interesting to note that the two observations are not inconsistent .","Indeed , it is plausible that the decreased interaction between HIF-lot/p300 and HIF-1oc / HIF-l [ 3 in the presence of MGO increases the amount of modiﬁed and monomeric HIF-lot that is available to undergo degradation through a CHIP-mediated pathway ."}	0.002
